match_id,team_id,team_name,opponent_id,opponent_name,starting_11_players,team_xg
123050,42,1. FSV Mainz 05,32,Borussia Mönchengladbach,"['Silvan Widmer', 'Dominik Kohr', 'Josuha Guilavogui', 'Nadiem Amiri', 'Robin Zentner', 'Jonathan Burkardt', 'Phillipp Mwene', 'Jae-sung Lee', 'Leandro Barreiro', 'Sepp van den Berg', 'Brajan Gruda']",1.2839999999999998
123051,31,TSG 1899 Hoffenheim,38,SV Werder Bremen,"['Pavel Kaderabek', 'John Brooks', 'Oliver Baumann', 'Florian Grillitsch', 'Ozan Kabak', 'Wout Weghorst', 'Ihlas Bebou', 'Marius Bülter', 'Maximilian Beier', 'Anton Stach', 'Umut Tohumcu']",2.16867
123051,38,SV Werder Bremen,31,TSG 1899 Hoffenheim,"['Mitchell Weiser', 'Anthony Jung', 'Michael Zetterer', 'Romano Schmid', 'Senne Lynen', 'Marvin Ducksch', 'Jens Stage', 'Christian Groß', 'Nick Woltemade', 'Felix Agu', 'Julián Malatini']",1.9070800000000003
123052,36,SV Darmstadt 98,39,FC Augsburg,"['Fabian Holland', 'Bartol Franjic', 'Emir Karic', 'Marcel Schuhen', 'Tim Skarke', 'Klaus Gjasula', 'Jannik Müller', 'Sebastian Polter', 'Luca Pfeiffer', 'Julian Justvan', 'Matej Maglica']",0.6174599999999999
123052,39,FC Augsburg,36,SV Darmstadt 98,"['Jeffrey Gouweleeuw', 'Kristijan Jakic', 'Finn Dahmen', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Arne Maier', 'Fredrik Jensen', 'Ermedin Demirovic', 'Rubén Vargas', 'Iago']",3.26703
123053,30,VfL Wolfsburg,46,VfB Stuttgart,"['Yannick Gerhardt', 'Koen Casteels', 'Maximilian Arnold', 'Ridle Baku', 'Vaclav Cerny', 'Joakim Maehle', 'Lovro Majer', 'Kevin Behrens', 'Maxence Lacroix', 'Moritz Jenz', 'Kevin Paredes']",1.1336
123053,46,VfB Stuttgart,30,VfL Wolfsburg,"['Alexander Nübel', 'Serhou Guirassy', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Atakan Karazor', 'Angelo Stiller', 'Josha Vagnoman', 'Chris Führich', 'Enzo Millot', 'Hiroki Ito', 'Anthony Rouault']",1.00085
123054,29,Borussia Dortmund,38,SV Werder Bremen,"['Emre Can', 'Marcel Sabitzer', 'Julian Brandt', 'Gregor Kobel', 'Niklas Süle', 'Donyell Malen', 'Jadon Sancho', 'Niclas Füllkrug', 'Julian Ryerson', 'Ian Maatsen', 'Nico Schlotterbeck']",1.2895
123054,38,SV Werder Bremen,29,Borussia Dortmund,"['Mitchell Weiser', 'Anthony Jung', 'Michael Zetterer', 'Niklas Stark', 'Romano Schmid', 'Senne Lynen', 'Marvin Ducksch', 'Jens Stage', 'Felix Agu', 'Julián Malatini', 'Justin Njinmah']",1.43524
123055,46,VfB Stuttgart,446,1. FC Union Berlin,"['Alexander Nübel', 'Serhou Guirassy', 'Pascal Stenzel', 'Maximilian Mittelstädt', 'Atakan Karazor', 'Angelo Stiller', 'Josha Vagnoman', 'Chris Führich', 'Enzo Millot', 'Hiroki Ito', 'Anthony Rouault']",0.78114
123055,446,1. FC Union Berlin,46,VfB Stuttgart,"['Frederik Rönnow', 'Kevin Volland', 'Kevin Vogt', 'Rani Khedira', 'Lucas Tousart', 'András Schäfer', 'Yorbe Vertessen', 'Diogo Leite', 'Danilho Doekhi', 'Josip Juranovic', 'Robin Gosens']",0.83829
123056,34,SC Freiburg,416,VfL Bochum,"['Matthias Ginter', 'Roland Sallai', 'Michael Gregoritsch', 'Nicolas Höfler', 'Manuel Gulde', 'Christian Günter', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Ritsu Doan', 'Noah Atubolu', 'Kiliann Sildillia']",0.97682
123056,416,VfL Bochum,34,SC Freiburg,"['Kevin Stöger', 'Ivan Ordets', 'Bernardo', 'Manuel Riemann', 'Anthony Losilla', 'Takuma Asano', 'Erhan Masovic', 'Philipp Förster', 'Keven Schlotterbeck', 'Moritz Broschinski', 'Tim Oermann']",1.3847299999999998
123057,30,VfL Wolfsburg,41,Bayer 04 Leverkusen,"['Yannick Gerhardt', 'Koen Casteels', 'Maximilian Arnold', 'Jonas Wind', 'Ridle Baku', 'Lovro Majer', 'Maxence Lacroix', 'Cédric Zesiger', 'Moritz Jenz', 'Tiago Tomás', 'Kevin Paredes']",0.21381
123057,41,Bayer 04 Leverkusen,30,VfL Wolfsburg,"['Granit Xhaka', 'Jonathan Tah', 'Patrik Schick', 'Lukas Hradecky', 'Alejandro Grimaldo', 'Nathan Tella', 'Exequiel Palacios', 'Josip Stanisic', 'Edmond Tapsoba', 'Piero Hincapié', 'Florian Wirtz']",1.78364
123058,33,FC Bayern München,42,1. FSV Mainz 05,"['Joshua Kimmich', 'Eric Dier', 'Leroy Sané', 'Thomas Müller', 'Harry Kane', 'Manuel Neuer', 'Leon Goretzka', 'Konrad Laimer', 'Matthijs de Ligt', 'Alphonso Davies', 'Jamal Musiala']",5.19043
123058,42,1. FSV Mainz 05,33,FC Bayern München,"['Silvan Widmer', 'Josuha Guilavogui', 'Nadiem Amiri', 'Robin Zentner', 'Jonathan Burkardt', 'Phillipp Mwene', 'Jae-sung Lee', 'Tom Krauß', 'Anthony Caci', 'Sepp van den Berg', 'Brajan Gruda']",1.69979
123059,27,1. FC Köln,32,Borussia Mönchengladbach,"['Florian Kainz', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Sargis Adamyan', 'Linton Maina', 'Rasmus Carstensen', 'Eric Martel', 'Faride Alidou', 'Max Finkgräfe', 'Denis Huseinbasic']",1.1735300000000002
123059,32,Borussia Mönchengladbach,27,1. FC Köln,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Maximilian Wöber', 'Florian Neuhaus', 'Franck Honorat', 'Jordan', 'Nathan Ngoumou', 'Manu Koné', 'Joe Scally', 'Luca Netz']",1.8955999999999997
123060,31,TSG 1899 Hoffenheim,35,Eintracht Frankfurt,"['Andrej Kramaric', 'John Brooks', 'Oliver Baumann', 'Florian Grillitsch', 'Ozan Kabak', 'Stanley Nsoki', 'Ihlas Bebou', 'Kevin Akpoguma', 'Finn Becker', 'Maximilian Beier', 'Anton Stach']",0.56244
123060,35,Eintracht Frankfurt,31,TSG 1899 Hoffenheim,"['Mario Götze', 'Kevin Trapp', 'Ellyes Skhiri', 'Robin Koch', 'Junior Dina Ebimbe', 'Tuta', 'Niels Nkounkou', 'Willian Pacho', 'Omar Marmoush', 'Hugo Larsson', 'Farès Chaïbi']",3.0656000000000003
123061,39,FC Augsburg,432,1. FC Heidenheim 1846,"['Jeffrey Gouweleeuw', 'Kristijan Jakic', 'Finn Dahmen', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Arne Maier', 'Fredrik Jensen', 'Ermedin Demirovic', 'Rubén Vargas', 'Iago']",0.56373
123061,432,1. FC Heidenheim 1846,39,FC Augsburg,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Kevin Müller', 'Tim Kleindienst', 'Nikola Dovedan', 'Patrick Mainka', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi', 'Marvin Pieringer']",0.53338
123062,36,SV Darmstadt 98,37,RasenBallsport Leipzig,"['Gerrit Holtmann', 'Tobias Kempe', 'Bartol Franjic', 'Thomas Isherwood', 'Christoph Klarer', 'Marcel Schuhen', 'Tim Skarke', 'Julian Justvan', 'Oscar Vilhelmsson', 'Andreas Müller', 'Fabio Torsiello']",0.63712
123062,37,RasenBallsport Leipzig,36,SV Darmstadt 98,"['Péter Gulácsi', 'Yussuf Poulsen', 'Kevin Kampl', 'Willi Orbán', 'Loïs Openda', 'Xaver Schlager', 'David Raum', 'Eljif Elmas', 'Castello Lukeba', 'Mohamed Simakan', 'Xavi Simons']",3.01338
123063,33,FC Bayern München,36,SV Darmstadt 98,"['Joshua Kimmich', 'Eric Dier', 'Leroy Sané', 'Thomas Müller', 'Harry Kane', 'Raphaël Guerreiro', 'Manuel Neuer', 'Leon Goretzka', 'Matthijs de Ligt', 'Jamal Musiala', 'Aleksandar Pavlovic']",3.7515899999999998
123063,36,SV Darmstadt 98,33,FC Bayern München,"['Fabian Holland', 'Tobias Kempe', 'Bartol Franjic', 'Thomas Isherwood', 'Christoph Klarer', 'Marcel Schuhen', 'Tim Skarke', 'Jannik Müller', 'Mathias Honsak', 'Julian Justvan', 'Oscar Vilhelmsson']",0.97918
123064,27,1. FC Köln,37,RasenBallsport Leipzig,"['Florian Kainz', 'Leart Paçarada', 'Luca Kilian', 'Marvin Schwäbe', 'Jeff Chabot', 'Sargis Adamyan', 'Rasmus Carstensen', 'Eric Martel', 'Faride Alidou', 'Max Finkgräfe', 'Denis Huseinbasic']",1.3973
123064,37,RasenBallsport Leipzig,27,1. FC Köln,"['Péter Gulácsi', 'Willi Orbán', 'Benjamin Henrichs', 'Loïs Openda', 'Dani Olmo', 'Xaver Schlager', 'Amadou Haidara', 'David Raum', 'Castello Lukeba', 'Benjamin Sesko', 'Xavi Simons']",4.1073900000000005
123065,34,SC Freiburg,41,Bayer 04 Leverkusen,"['Matthias Ginter', 'Roland Sallai', 'Nicolas Höfler', 'Manuel Gulde', 'Christian Günter', 'Vincenzo Grifo', 'Lucas Höler', 'Ritsu Doan', 'Noah Atubolu', 'Kiliann Sildillia', 'Merlin Röhl']",1.04237
123065,41,Bayer 04 Leverkusen,34,SC Freiburg,"['Granit Xhaka', 'Jonathan Tah', 'Patrik Schick', 'Lukas Hradecky', 'Alejandro Grimaldo', 'Exequiel Palacios', 'Josip Stanisic', 'Jeremie Frimpong', 'Adam Hlozek', 'Piero Hincapié', 'Florian Wirtz']",1.7412900000000002
123066,29,Borussia Dortmund,35,Eintracht Frankfurt,"['Emre Can', 'Mats Hummels', 'Marco Reus', 'Julian Brandt', 'Marius Wolf', 'Donyell Malen', 'Niclas Füllkrug', 'Alexander Meyer', 'Ian Maatsen', 'Nico Schlotterbeck', 'Karim Adeyemi']",2.19385
123066,35,Eintracht Frankfurt,29,Borussia Dortmund,"['Mario Götze', 'Kevin Trapp', 'Ellyes Skhiri', 'Robin Koch', 'Junior Dina Ebimbe', 'Tuta', 'Ansgar Knauff', 'Niels Nkounkou', 'Willian Pacho', 'Omar Marmoush', 'Hugo Larsson']",0.8957299999999999
123067,32,Borussia Mönchengladbach,432,1. FC Heidenheim 1846,"['Julian Weigl', 'Nico Elvedi', 'Moritz Nicolas', 'Robin Hack', 'Stefan Lainer', 'Maximilian Wöber', 'Florian Neuhaus', 'Franck Honorat', 'Rocco Reitz', 'Jordan', 'Joe Scally']",0.49191999999999997
123067,432,1. FC Heidenheim 1846,32,Borussia Mönchengladbach,"['Jonas Föhrenbach', 'Niklas Beste', 'Norman Theuerkauf', 'Kevin Müller', 'Tim Kleindienst', 'Nikola Dovedan', 'Patrick Mainka', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi', 'Tim Siersleben']",1.4911799999999997
123068,38,SV Werder Bremen,446,1. FC Union Berlin,"['Mitchell Weiser', 'Milos Veljkovic', 'Anthony Jung', 'Michael Zetterer', 'Senne Lynen', 'Marvin Ducksch', 'Jens Stage', 'Olivier Deman', 'Nick Woltemade', 'Julián Malatini', 'Justin Njinmah']",0.86163
123068,446,1. FC Union Berlin,38,SV Werder Bremen,"['Frederik Rönnow', 'Kevin Vogt', 'Rani Khedira', 'Lucas Tousart', 'Yorbe Vertessen', 'Diogo Leite', 'Christopher Trimmel', 'Danilho Doekhi', 'Robin Gosens', 'Mikkel Kaufmann', 'Brenden Aaronson']",1.06728
123069,42,1. FSV Mainz 05,416,VfL Bochum,"['Dominik Kohr', 'Nadiem Amiri', 'Robin Zentner', 'Jonathan Burkardt', 'Phillipp Mwene', 'Jae-sung Lee', 'Leandro Barreiro', 'Andreas Hanche-Olsen', 'Anthony Caci', 'Sepp van den Berg', 'Ludovic Ajorque']",2.5077499999999997
123069,416,VfL Bochum,42,1. FSV Mainz 05,"['Kevin Stöger', 'Ivan Ordets', 'Bernardo', 'Manuel Riemann', 'Anthony Losilla', 'Takuma Asano', 'Erhan Masovic', 'Lukas Daschner', 'Patrick Osterhage', 'Keven Schlotterbeck', 'Moritz Broschinski']",0.74738
123070,30,VfL Wolfsburg,39,FC Augsburg,"['Maximilian Arnold', 'Jonas Wind', 'Ridle Baku', 'Mattias Svanberg', 'Joakim Maehle', 'Maxence Lacroix', 'Cédric Zesiger', 'Pavao Pervan', 'Tiago Tomás', 'Patrick Wimmer', 'Kevin Paredes']",1.119
123070,39,FC Augsburg,30,VfL Wolfsburg,"['Jeffrey Gouweleeuw', 'Kristijan Jakic', 'Finn Dahmen', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Arne Maier', 'Fredrik Jensen', 'Ermedin Demirovic', 'Rubén Vargas', 'Iago']",1.4549999999999998
123071,31,TSG 1899 Hoffenheim,46,VfB Stuttgart,"['Pavel Kaderabek', 'Oliver Baumann', 'Florian Grillitsch', 'Wout Weghorst', 'Ihlas Bebou', 'Kevin Akpoguma', 'Maximilian Beier', 'Anton Stach', 'Umut Tohumcu', 'Tim Drexler', 'David Jurásek']",0.22820000000000001
123071,46,VfB Stuttgart,31,TSG 1899 Hoffenheim,"['Alexander Nübel', 'Serhou Guirassy', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Atakan Karazor', 'Angelo Stiller', 'Josha Vagnoman', 'Chris Führich', 'Deniz Undav', 'Enzo Millot', 'Hiroki Ito']",3.1622500000000002
123072,29,Borussia Dortmund,33,FC Bayern München,"['Emre Can', 'Mats Hummels', 'Julian Brandt', 'Jadon Sancho', 'Niclas Füllkrug', 'Alexander Meyer', 'Felix Nmecha', 'Julian Ryerson', 'Ian Maatsen', 'Nico Schlotterbeck', 'Karim Adeyemi']",0.90667
123072,33,FC Bayern München,29,Borussia Dortmund,"['Joshua Kimmich', 'Eric Dier', 'Leroy Sané', 'Thomas Müller', 'Harry Kane', 'Leon Goretzka', 'Sven Ulreich', 'Konrad Laimer', 'Matthijs de Ligt', 'Alphonso Davies', 'Jamal Musiala']",1.7809100000000002
123073,35,Eintracht Frankfurt,446,1. FC Union Berlin,"['Mario Götze', 'Kevin Trapp', 'Ellyes Skhiri', 'Robin Koch', 'Junior Dina Ebimbe', 'Tuta', 'Ansgar Knauff', 'Niels Nkounkou', 'Willian Pacho', 'Omar Marmoush', 'Hugo Ekitiké']",1.2769599999999999
123073,446,1. FC Union Berlin,35,Eintracht Frankfurt,"['Frederik Rönnow', 'Kevin Vogt', 'Rani Khedira', 'Lucas Tousart', 'Yorbe Vertessen', 'Diogo Leite', 'Christopher Trimmel', 'Danilho Doekhi', 'Robin Gosens', 'Mikkel Kaufmann', 'Brenden Aaronson']",1.4121700000000001
123074,32,Borussia Mönchengladbach,34,SC Freiburg,"['Julian Weigl', 'Nico Elvedi', 'Robin Hack', 'Florian Neuhaus', 'Ko Itakura', 'Franck Honorat', 'Rocco Reitz', 'Jonas Omlin', 'Jordan', 'Joe Scally', 'Luca Netz']",1.6254799999999998
123074,34,SC Freiburg,32,Borussia Mönchengladbach,"['Michael Gregoritsch', 'Lukas Kübler', 'Nicolas Höfler', 'Manuel Gulde', 'Christian Günter', 'Maximilian Eggestein', 'Lucas Höler', 'Ritsu Doan', 'Yannik Keitel', 'Noah Atubolu', 'Merlin Röhl']",1.6481800000000002
123075,30,VfL Wolfsburg,38,SV Werder Bremen,"['Yannick Gerhardt', 'Maximilian Arnold', 'Ridle Baku', 'Sebastiaan Bornauw', 'Joakim Maehle', 'Kevin Behrens', 'Maxence Lacroix', 'Cédric Zesiger', 'Pavao Pervan', 'Kevin Paredes', 'Amin Sarr']",2.38386
123075,38,SV Werder Bremen,30,VfL Wolfsburg,"['Milos Veljkovic', 'Leonardo Bittencourt', 'Anthony Jung', 'Michael Zetterer', 'Romano Schmid', 'Marco Friedl', 'Marvin Ducksch', 'Olivier Deman', 'Nick Woltemade', 'Felix Agu', 'Skelly Alvero']",0.5880500000000001
123076,37,RasenBallsport Leipzig,42,1. FSV Mainz 05,"['Péter Gulácsi', 'Kevin Kampl', 'Willi Orbán', 'Benjamin Henrichs', 'Loïs Openda', 'Dani Olmo', 'Xaver Schlager', 'David Raum', 'Christoph Baumgartner', 'Castello Lukeba', 'Xavi Simons']",1.72237
123076,42,1. FSV Mainz 05,37,RasenBallsport Leipzig,"['Karim Onisiwo', 'Josuha Guilavogui', 'Nadiem Amiri', 'Robin Zentner', 'Jonathan Burkardt', 'Phillipp Mwene', 'Leandro Barreiro', 'Andreas Hanche-Olsen', 'Anthony Caci', 'Sepp van den Berg', 'Ludovic Ajorque']",0.90181
123077,27,1. FC Köln,39,FC Augsburg,"['Florian Kainz', 'Davie Selke', 'Leart Paçarada', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Sargis Adamyan', 'Dejan Ljubicic', 'Jan Thielmann', 'Faride Alidou', 'Denis Huseinbasic']",1.55194
123077,39,FC Augsburg,27,1. FC Köln,"['Jeffrey Gouweleeuw', 'Kristijan Jakic', 'Finn Dahmen', 'Elvis Rexhbecaj', 'Kevin Mbabu', 'Felix Uduokhai', 'Phillip Tietz', 'Arne Maier', 'Fredrik Jensen', 'Rubén Vargas', 'Iago']",2.47382
123078,31,TSG 1899 Hoffenheim,41,Bayer 04 Leverkusen,"['Andrej Kramaric', 'Pavel Kaderabek', 'Oliver Baumann', 'Florian Grillitsch', 'Ozan Kabak', 'Wout Weghorst', 'Maximilian Beier', 'Anton Stach', 'Umut Tohumcu', 'Tim Drexler', 'David Jurásek']",0.6642799999999999
123078,41,Bayer 04 Leverkusen,31,TSG 1899 Hoffenheim,"['Granit Xhaka', 'Jonathan Tah', 'Patrik Schick', 'Lukas Hradecky', 'Jonas Hofmann', 'Alejandro Grimaldo', 'Robert Andrich', 'Jeremie Frimpong', 'Edmond Tapsoba', 'Piero Hincapié', 'Florian Wirtz']",2.8636899999999996
123079,46,VfB Stuttgart,432,1. FC Heidenheim 1846,"['Alexander Nübel', 'Serhou Guirassy', 'Mahmoud Dahoud', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Angelo Stiller', 'Josha Vagnoman', 'Chris Führich', 'Deniz Undav', 'Enzo Millot', 'Hiroki Ito']",2.6633400000000003
123079,432,1. FC Heidenheim 1846,46,VfB Stuttgart,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Norman Theuerkauf', 'Kevin Müller', 'Tim Kleindienst', 'Patrick Mainka', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi', 'Marvin Pieringer']",0.77134
123080,36,SV Darmstadt 98,416,VfL Bochum,"['Thomas Isherwood', 'Christoph Klarer', 'Emir Karic', 'Marcel Schuhen', 'Tim Skarke', 'Klaus Gjasula', 'Jannik Müller', 'Mathias Honsak', 'Braydon Manu', 'Julian Justvan', 'Oscar Vilhelmsson']",1.21047
123080,416,VfL Bochum,36,SV Darmstadt 98,"['Felix Passlack', 'Kevin Stöger', 'Bernardo', 'Manuel Riemann', 'Anthony Losilla', 'Takuma Asano', 'Erhan Masovic', 'Philipp Hofmann', 'Christopher Antwi-Adjei', 'Patrick Osterhage', 'Keven Schlotterbeck']",2.09694
123081,33,FC Bayern München,432,1. FC Heidenheim 1846,"['Joshua Kimmich', 'Thomas Müller', 'Harry Kane', 'Leon Goretzka', 'Sven Ulreich', 'Serge Gnabry', 'Konrad Laimer', 'Dayot Upamecano', 'Alphonso Davies', 'Min-jae Kim', 'Jamal Musiala']",1.8211799999999998
123081,432,1. FC Heidenheim 1846,33,FC Bayern München,"['Jonas Föhrenbach', 'Benedikt Gimber', 'Niklas Beste', 'Kevin Müller', 'Tim Kleindienst', 'Lennard Maloney', 'Patrick Mainka', 'Adrian Beck', 'Jan Schöppner', 'Omar Traoré', 'Eren Dinkçi']",1.43577
123082,34,SC Freiburg,37,RasenBallsport Leipzig,"['Michael Gregoritsch', 'Lukas Kübler', 'Nicolas Höfler', 'Manuel Gulde', 'Christian Günter', 'Maximilian Eggestein', 'Lucas Höler', 'Ritsu Doan', 'Yannik Keitel', 'Noah Atubolu', 'Merlin Röhl']",1.73616
123082,37,RasenBallsport Leipzig,34,SC Freiburg,"['Péter Gulácsi', 'Willi Orbán', 'Benjamin Henrichs', 'Loïs Openda', 'Dani Olmo', 'Xaver Schlager', 'Amadou Haidara', 'David Raum', 'Castello Lukeba', 'Benjamin Sesko', 'Xavi Simons']",2.20381
123083,41,Bayer 04 Leverkusen,446,1. FC Union Berlin,"['Granit Xhaka', 'Jonathan Tah', 'Lukas Hradecky', 'Alejandro Grimaldo', 'Nathan Tella', 'Robert Andrich', 'Adam Hlozek', 'Borja Iglesias', 'Odilon Kossounou', 'Piero Hincapié', 'Florian Wirtz']",3.3176699999999997
123083,446,1. FC Union Berlin,41,Bayer 04 Leverkusen,"['Frederik Rönnow', 'Kevin Vogt', 'Rani Khedira', 'Lucas Tousart', 'András Schäfer', 'Yorbe Vertessen', 'Diogo Leite', 'Christopher Trimmel', 'Danilho Doekhi', 'Robin Gosens', 'Brenden Aaronson']",0.37146999999999997
123084,30,VfL Wolfsburg,32,Borussia Mönchengladbach,"['Yannick Gerhardt', 'Maximilian Arnold', 'Jonas Wind', 'Ridle Baku', 'Mattias Svanberg', 'Sebastiaan Bornauw', 'Joakim Maehle', 'Pavao Pervan', 'Moritz Jenz', 'Tiago Tomás', 'Patrick Wimmer']",1.3236900000000003
123084,32,Borussia Mönchengladbach,30,VfL Wolfsburg,"['Julian Weigl', 'Nico Elvedi', 'Marvin Friedrich', 'Alassane Pléa', 'Stefan Lainer', 'Maximilian Wöber', 'Ko Itakura', 'Franck Honorat', 'Jonas Omlin', 'Nathan Ngoumou', 'Luca Netz']",1.2839699999999998
123085,35,Eintracht Frankfurt,38,SV Werder Bremen,"['Mario Götze', 'Kevin Trapp', 'Philipp Max', 'Robin Koch', 'Junior Dina Ebimbe', 'Tuta', 'Ansgar Knauff', 'Willian Pacho', 'Omar Marmoush', 'Nnamdi Collins', 'Farès Chaïbi']",2.4040299999999997
123085,38,SV Werder Bremen,35,Eintracht Frankfurt,"['Mitchell Weiser', 'Milos Veljkovic', 'Leonardo Bittencourt', 'Michael Zetterer', 'Romano Schmid', 'Marco Friedl', 'Amos Pieper', 'Senne Lynen', 'Marvin Ducksch', 'Jens Stage', 'Felix Agu']",1.3772600000000002
123086,27,1. FC Köln,416,VfL Bochum,"['Florian Kainz', 'Davie Selke', 'Timo Hübers', 'Marvin Schwäbe', 'Jeff Chabot', 'Sargis Adamyan', 'Dejan Ljubicic', 'Linton Maina', 'Eric Martel', 'Jan Thielmann', 'Max Finkgräfe']",1.31538
123086,416,VfL Bochum,27,1. FC Köln,"['Matus Bero', 'Felix Passlack', 'Kevin Stöger', 'Bernardo', 'Manuel Riemann', 'Anthony Losilla', 'Erhan Masovic', 'Philipp Hofmann', 'Patrick Osterhage', 'Keven Schlotterbeck', 'Moritz Broschinski']",0.89744
123087,31,TSG 1899 Hoffenheim,39,FC Augsburg,"['Andrej Kramaric', 'Pavel Kaderabek', 'Oliver Baumann', 'Florian Grillitsch', 'Ozan Kabak', 'Wout Weghorst', 'Grischa Prömel', 'Maximilian Beier', 'Anton Stach', 'Tim Drexler', 'David Jurásek']",2.1400499999999996
123087,39,FC Augsburg,31,TSG 1899 Hoffenheim,"['Jeffrey Gouweleeuw', 'Kristijan Jakic', 'Finn Dahmen', 'Felix Uduokhai', 'Phillip Tietz', 'Mads Pedersen', 'Arne Maier', 'Ermedin Demirovic', 'Rubén Vargas', 'Maximilian Bauer', 'Arne Engels']",1.3833299999999997
123088,29,Borussia Dortmund,46,VfB Stuttgart,"['Emre Can', 'Mats Hummels', 'Marcel Sabitzer', 'Julian Brandt', 'Gregor Kobel', 'Jadon Sancho', 'Niclas Füllkrug', 'Julian Ryerson', 'Ian Maatsen', 'Nico Schlotterbeck', 'Karim Adeyemi']",1.8476700000000001
123088,46,VfB Stuttgart,29,Borussia Dortmund,"['Alexander Nübel', 'Serhou Guirassy', 'Maximilian Mittelstädt', 'Atakan Karazor', 'Angelo Stiller', 'Josha Vagnoman', 'Chris Führich', 'Deniz Undav', 'Enzo Millot', 'Hiroki Ito', 'Jamie Leweling']",1.3484200000000002
123089,36,SV Darmstadt 98,42,1. FSV Mainz 05,"['Fabian Holland', 'Bartol Franjic', 'Thomas Isherwood', 'Christoph Klarer', 'Marcel Schuhen', 'Tim Skarke', 'Matthias Bader', 'Mathias Honsak', 'Braydon Manu', 'Julian Justvan', 'Oscar Vilhelmsson']",0.59079
123089,42,1. FSV Mainz 05,36,SV Darmstadt 98,"['Dominik Kohr', 'Nadiem Amiri', 'Robin Zentner', 'Jonathan Burkardt', 'Phillipp Mwene', 'Jae-sung Lee', 'Leandro Barreiro', 'Andreas Hanche-Olsen', 'Anthony Caci', 'Sepp van den Berg', 'Brajan Gruda']",3.68646
123090,29,Borussia Dortmund,32,Borussia Mönchengladbach,"['Marcel Sabitzer', 'Julian Brandt', 'Salih Özcan', 'Gregor Kobel', 'Niklas Süle', 'Marius Wolf', 'Sébastien Haller', 'Ian Maatsen', 'Nico Schlotterbeck', 'Karim Adeyemi', 'Jamie Gittens']",1.5243400000000005
123090,32,Borussia Mönchengladbach,29,Borussia Dortmund,"['Julian Weigl', 'Nico Elvedi', 'Marvin Friedrich', 'Alassane Pléa', 'Stefan Lainer', 'Maximilian Wöber', 'Ko Itakura', 'Franck Honorat', 'Jonas Omlin', 'Nathan Ngoumou', 'Luca Netz']",1.32408
123091,39,FC Augsburg,446,1. FC Union Berlin,"['Jeffrey Gouweleeuw', 'Finn Dahmen', 'Felix Uduokhai', 'Phillip Tietz', 'Mads Pedersen', 'Arne Maier', 'Ermedin Demirovic', 'Rubén Vargas', 'Maximilian Bauer', 'Arne Engels', 'Tim Breithaupt']",1.25076
123091,446,1. FC Union Berlin,39,FC Augsburg,"['Frederik Rönnow', 'Kevin Vogt', 'Rani Khedira', 'András Schäfer', 'Diogo Leite', 'Christopher Trimmel', 'Danilho Doekhi', 'Alex Král', 'Benedict Hollerbach', 'Mikkel Kaufmann', 'Brenden Aaronson']",1.75474
123092,34,SC Freiburg,36,SV Darmstadt 98,"['Roland Sallai', 'Michael Gregoritsch', 'Lukas Kübler', 'Nicolas Höfler', 'Manuel Gulde', 'Christian Günter', 'Vincenzo Grifo', 'Maximilian Eggestein', 'Ritsu Doan', 'Yannik Keitel', 'Noah Atubolu']",1.3769300000000002
123092,36,SV Darmstadt 98,34,SC Freiburg,"['Fabian Holland', 'Tobias Kempe', 'Christoph Klarer', 'Emir Karic', 'Marcel Schuhen', 'Matthias Bader', 'Klaus Gjasula', 'Aaron Seydel', 'Oscar Vilhelmsson', 'Clemens Riedel', 'Matej Maglica']",1.0839400000000001
123093,35,Eintracht Frankfurt,46,VfB Stuttgart,"['Kevin Trapp', 'Makoto Hasebe', 'Aurélio Buta', 'Robin Koch', 'Ansgar Knauff', 'Niels Nkounkou', 'Willian Pacho', 'Omar Marmoush', 'Hugo Larsson', 'Farès Chaïbi', 'Jean-Mattéo Bahoya']",0.5972000000000001
123093,46,VfB Stuttgart,35,Eintracht Frankfurt,"['Serhou Guirassy', 'Maximilian Mittelstädt', 'Waldemar Anton', 'Fabian Bredlow', 'Atakan Karazor', 'Angelo Stiller', 'Leonidas Stergiou', 'Chris Führich', 'Deniz Undav', 'Hiroki Ito', 'Jamie Leweling']",1.2965499999999996
